address,group,name,fields_address,fields_count,fields
0x1801AA3A8,default,CloudDocsPathRecoveryOnOpen,0x1801AA390,1,support:bool
0x180121BC0,default,CloudFileDialogCloudModule,0x180121BA8,1,support:bool
0x1801C94E0,default,CloudFileDialogPhoneFile,0x1801C94B0,1,support:bool
0x1801C4870,default,CloudFileDialogPreferDocPath,0x1801C4838,1,support:bool
0x1801A1298,default,CloudFileOpenSaveDlg,0x1801A1280,1,support:bool
0x1801A6010,default,CloudFilePath,0x1801A5FE8,1,rootPath:string
0x1801CD580,default,CloudFont,0x1801CD530,1,support:bool
0x1801595B0,default,CloudManagerRecentIsTop,0x180159558,1,support:bool
0x1801A33F8,default,CloudNodeTranslation,0x1801A33E0,1,support:bool
0x18013A198,default,CloudNodeUseSpecialTS,0x18013A180,1,support:bool
0x1801C5010,default,CloudResMapping,0x1801C4FE0,1,serverUrl:string
0x180168D10,default,CloudRoamingInfoCollect,0x180168CC0,1,support:bool
0x180146BA0,default,CloudSafeUploadv5,0x180146B50,1,support:bool
0x180159270,default,CloudSdk,0x180159258,1,support:bool
0x18015D9B0,default,CloudServer,0x18015D958,2,ServerPlatform:string;isXaPlatform:bool
0x180185120,default,CloudSpaceFullEarlyWarning,0x1801850C8,2,customBubble:bool;support:bool
0x18016D3C0,default,CloudSpaceUpgradeBubbleCheckAccount,0x18016D3A8,1,support:bool
0x1801BA4B8,default,CloudSpaceWarningTips,0x1801BA4A0,1,support:bool
0x180132048,default,CloudStorage,0x180132030,1,filter:bool
0x1801BDFF0,default,CloudsvrForwardMsgToWps,0x1801BDFA0,1,support:bool
0x180124290,default,CloudSvrOldVersionDCInfo,0x180124258,1,support:bool
0x1801C44F0,default,CloudSyncTipWidgetCustomize,0x1801C44D8,1,support:bool
0x180139020,default,CNGCHFeature,0x180138FE8,1,support:bool
0x180191E60,default,CodePageChineseUseGB18030,0x180191DE8,1,support:bool
0x1801AF650,default,CollectIOErrorData,0x1801AF610,1,support:bool
0x1801CBD10,default,CollectLoadFailedComAddins,0x1801CBCF8,1,support:bool
0x18017B980,default,ColsePageNewDocs,0x18017B950,1,support:bool
0x18017AFF0,default,ComapnySplashConfig,0x18017AFD0,1,product:string
0x180150168,default,CommandAlwaysRecommanded,0x180150150,1,support:bool
0x18016C2E0,default,CommentPannel,0x18016C2C8,1,filter:bool
0x180169630,default,CommonAccountAuthorization,0x180169600,1,support:bool
0x180141E70,default,CommonAccountAuthorize,0x180141E58,1,support:bool
0x180135F48,default,CommonAcknowledgements,0x180135EB8,1,url:string
0x180194ED0,default,CommonAISelectContentByOem,0x180194E70,1,support:bool
0x1801C4CC0,default,CommonAppPhoto2PdfPicToolStyle,0x1801C4CA8,1,support:bool
0x180143ED0,default,CommonAppWindowTiltebarHelp,0x180143EA0,1,support:bool
0x1801595D0,default,CommonAuthCommand,0x180159570,1,support:bool
0x1801AC540,default,CommonAuthorised,0x1801AC508,1,support:bool
0x180142CD8,default,CommonBackupCenter,0x180142CC0,1,filter:bool
0x180138E30,default,CommonBackupCenterFileMenu,0x180138DF8,1,filter:bool
0x1801551B0,default,CommonBackupSwitchVisible,0x180155178,1,support:bool
0x180145D70,default,CommonBatchAddWatermark,0x180145D40,1,filter:bool
0x180162DE0,default,CommonBatchCompress,0x180162DC8,1,filter:bool
0x1801A0C00,default,CommonBatchCrop,0x1801A0BB0,1,filter:bool
0x18015F5C0,default,CommonBatchExportImages,0x18015F558,1,filter:bool
0x1801BC540,default,CommonBatchResize,0x1801BC510,1,filter:bool
0x18013F0F0,default,CommonBatchToolbox,0x18013F0B8,1,filter:bool
0x180139430,default,CommonCancelWhenFailed,0x1801393B0,1,support:bool
0x1801CB9A0,default,CommonChemistryEquation,0x1801CB988,1,filter:bool
0x18013EEA0,default,CommonCloudFileOpen,0x18013EE58,1,whiteList:string
0x180180830,default,CommonCommunityLoginPage,0x1801807F8,1,support:bool
0x1801ADCF0,default,CommonCompanyFeedback,0x1801ADCA0,1,support:bool
0x180157230,default,CommonComplexObj,0x1801571F8,1,filter:bool
0x18015F160,default,CommonComponentLinkInPrometheus,0x18015F100,1,support:bool
0x1801B3050,default,CommonControlToolbox,0x1801B2F80,1,support:bool
0x1801AD900,default,CommondDriveDomain,0x1801AD8E8,1,support:bool
0x180170EB0,default,CommonDisableSnShow,0x180170E58,1,support:bool
0x180125340,default,CommonDisableTaskPaneDrag,0x180125328,1,support:bool
0x1801B2178,default,CommonDLP,0x1801B2160,1,support:bool
0x18013BE30,default,CommonDocPermissionEntrance,0x18013BE18,1,filter:bool
0x18017AE20,default,CommonDocumentDisplayName,0x18017ADD0,1,value:string
0x1801B9AB0,default,CommonDocumentMerge,0x1801B9A78,1,filter:bool
0x18015EFD0,default,CommonDocumentSplit,0x18015EF98,1,filter:bool
0x18019E5F0,default,CommonDocumentSplitMerge,0x18019E5C0,1,filter:bool
0x18014C400,default,CommonDocumentTranslate,0x18014C2B0,1,filter:bool
0x180129350,default,CommonEnableCheckInstallEnv,0x180129338,1,value:string
0x180144FA0,default,CommonEnablePinTaskbar,0x180144F70,1,value:string
0x180126E10,default,CommonEnablePinTaskbarIsChecked,0x180126DD8,1,value:string
0x18019F280,default,CommonEncryptionWithClassic,0x18019F248,1,filter:bool
0x180180D40,default,CommonEncryptMenu,0x180180CF8,2,filter:bool;passwordEncryptionIcon:bool
0x18015B180,default,CommonEnterprisePanel,0x18015B130,1,support:bool
0x1801CABA0,default,CommonExtendList,0x1801CAB68,1,support:bool
0x180192810,default,CommonExtractPicturesInDocument,0x1801927F8,1,filter:bool
0x1801B4E70,default,CommonFeedbackDlg,0x1801B4DF0,1,show:bool
0x18018F070,default,CommonFileMenuHelp,0x18018F040,1,filter:bool
0x180185BA0,default,CommonFillPictureFromOnlineStyle,0x180185B88,1,support:bool
0x1801269C0,default,CommonGetAccountVipInfo,0x1801269A8,1,support:bool
0x180197800,default,CommonHelpMenuShortcut,0x1801977C8,1,filter:bool
0x180153F68,default,CommonHelpMenuTypesetFAQ,0x180153F50,1,filter:bool
0x18018A3C0,default,CommonInsertDateFormat,0x18018A370,1,filter:bool
0x180192A00,default,CommonInsertScreenGrab,0x180192988,1,filter:bool
0x18017C520,default,CommonInsertSignature,0x18017C4F0,1,filter:bool
0x18018E890,default,CommonInsertSmartArtSlide,0x18018E858,1,support:bool
0x1801BB320,default,CommonInsertWebNewSign,0x1801BB2C0,1,filter:bool
0x180184100,default,CommonInstallCheckFailDlg,0x1801840D0,1,support:bool
0x1801961B8,default,CommonIntranetProductSeparate,0x1801961A0,1,support:bool
0x1801B0B60,default,CommonInvalidOemIniReport,0x1801B0B30,1,support:bool
0x18015ACC8,default,CommonKsomiscDEPSettings,0x18015ACB0,1,support:bool
0x1801AF9C8,default,CommonLicenseAgreement,0x1801AF9B0,1,support:bool
0x1801B4700,default,CommonLicenseAndPrivacyPolicy,0x1801B4698,1,support:bool
0x1801434A0,default,CommonLicenseExpiredLimitPrint,0x180143488,1,value:string
0x180121770,default,CommonLicenseToPremium,0x180121740,1,support:bool
0x18018DBB0,default,CommonMacroEditor,0x18018DB60,1,filter:bool
0x18018A970,default,CommonMacroRecord,0x18018A940,1,filter:bool
0x1801791F0,default,CommonMacroSecurity,0x1801791A8,1,filter:bool
0x1801C2C20,default,CommonMaintenanceDate,0x1801C2BB8,1,value:string
0x18014F1F0,default,CommonMenuItemRightPhotoVipIcon,0x18014F1B8,1,support:bool
0x1801A7450,default,CommonMenuRunMacro,0x1801A7418,1,filter:bool
0x1801685E8,default,CommonMiniSizeLabel,0x1801685D0,1,support:bool
0x1801D0530,default,CommonMyPhotoAlbumPath,0x1801D0518,1,value:string
0x18017A2E0,default,CommonNeedScaledIcon,0x18017A2B0,1,support:bool
0x1801A0E00,default,CommonNewBlankFileWithTemplatePage,0x1801A0DE8,1,support:bool
0x1801BE4A0,default,CommonNewShareForTraditionMenu,0x1801BE468,1,filter:bool
0x18017EC20,default,CommonOfficespacePlaceholder,0x18017EBE8,1,filter:bool
0x180131DC0,default,CommonOnlineInsertResource,0x180131D88,1,filter:bool
0x1801273D8,default,CommonOpenAgreetInClient,0x1801273C0,1,support:bool
0x180174D60,default,CommonOpenLocalLicense,0x180174D48,1,support:bool
0x1801CCC50,default,CommonOpenUrlAndCloseWidget,0x1801CCC18,1,support:bool
0x18013EF50,default,CommonOrganization,0x18013EF18,1,value:string
0x180183740,default,CommonOrnamentation,0x1801836F8,1,filter:bool
0x18019C990,default,CommonOtherOptionsTab,0x18019C978,1,support:bool
0x1801BD8A0,default,CommonPadFileSystem,0x1801BD848,2,filter:bool;support:bool
0x18019DA60,default,CommonPadLoginTip,0x18019DA18,1,support:bool
0x18019DDC0,default,CommonPadSystem,0x18019DDA8,1,support:bool
0x1801A45B0,default,CommonPdfToExcel,0x1801A4580,1,filter:bool
0x180163B10,default,CommonPdfToPPT,0x180163AC0,1,filter:bool
0x1801235A0,default,CommonPdfToWordV3,0x180123588,1,filter:bool
0x18013DF50,default,CommonPersonalWelcomePage,0x18013DF18,1,support:bool
0x180169868,default,CommonPhotoEdit,0x180169850,1,filter:bool
0x18016FC50,default,CommonPictureRightMenuConvertToPdf,0x18016FC20,1,filter:bool
0x18017EA08,default,CommonPictureRightMenuPicCompress,0x18017E9F0,1,filter:bool
0x1801D04A0,default,CommonPolicyVersion,0x1801D0468,1,support:bool
0x18018D620,default,CommonPrint2022ControlTitleFeedback,0x18018D608,1,filter:bool
0x1801AED88,default,CommonPrintCollegeBootScreen,0x1801AED70,1,filter:bool
0x180161D00,default,CommonPrintDirect,0x180161CC0,1,support:bool
0x18019BBF0,default,CommonPrivilege,0x18019BBB0,1,ignoreList:string
0x18012A360,default,CommonProductName,0x18012A310,1,value:string
0x180168B20,default,CommonProLicense,0x180168B08,1,support:bool
0x1801683E0,default,CommonRbCategory,0x180168390,1,layout:int
0x18017EC40,default,CommonRBDocTranslate,0x18017EC00,1,filter:bool
0x1801C5C98,default,CommonRBPdfOutputV3,0x1801C5C80,1,filter:bool
0x1801C1D00,default,CommonRBPdfToWordV3,0x1801C1CC8,1,filter:bool
0x18015E888,default,CommonRbTabToolbar,0x18015E870,1,adjustLayout:bool
0x1801B2590,default,CommonRecordNumber,0x1801B2548,1,support:bool
0x1801B3FF8,default,CommonResourcesClip,0x1801B3FE0,1,filter:bool
0x1801946E0,default,CommonRmsIgnoreCertificates,0x1801946C8,1,support:bool
0x180153440,default,CommonRunMacro,0x180153408,1,filter:bool
0x18019D4C0,default,CommonScreenGrabOcr,0x18019D440,2,filter:bool;value:string
0x1801A61B0,default,CommonSecureDocumentFillParamData,0x1801A6178,1,support:bool
0x180163C30,default,CommonSecurityBatchDocDecrypt,0x180163BF8,1,filter:bool
0x1801D01D0,default,CommonSecurityCommandPer,0x1801D0180,1,filter:bool
0x180160280,default,CommonSecurityDocument,0x180160248,1,support:bool
0x1801450D0,default,CommonSettingWpsTool,0x1801450B8,1,support:bool
0x1801360A8,default,CommonShareForRecentFilePanel,0x180136090,1,support:bool
0x180199C90,default,CommonShortBetaTimeLimit,0x180199C58,1,support:bool
0x1801661F0,default,CommonShortCut,0x180166160,1,url:string
0x1801BA260,default,CommonShowFullScreenBtn,0x1801BA230,1,filter:bool
0x180169760,default,CommonShowHwPcEngineUpdateDlg,0x180169710,1,support:bool
0x18015FC80,default,CommonSignature,0x18015FC48,1,support:bool
0x180153910,default,CommonSignShortCut,0x1801538E0,1,filter:bool
0x1801A9880,default,CommonSpecialFeature,0x1801A9838,1,filter:bool
0x1801321C8,default,CommonStandAloneWindowMaxmize,0x1801321B0,1,support:bool
0x180141F20,default,CommonSubTabBarCheckFormFile,0x180141EF0,1,support:bool
0x18012E4C8,default,CommonSupportMacSN,0x18012E4B0,1,support:bool
0x180128DA0,default,CommonSupportOhosSN,0x180128D58,1,support:bool
0x1801A8F68,default,CommonTabbarQAndA,0x1801A8F50,1,filter:bool
0x1801A2AE8,default,CommonTabBlockOpenFileLocation,0x1801A2AD0,1,support:bool
0x1801AC8C0,default,CommonTabletDisplayName,0x1801AC8A8,1,value:string
0x18017AC50,default,CommonTabMindMap,0x18017AC38,1,filter:bool
0x18014A250,default,CommonTaskPaneHelp,0x18014A220,1,support:bool
0x18017C5A8,default,CommonTaskTabbarOnlineCustomTaskpane,0x18017C590,1,support:bool
0x1801593A0,default,CommonThirdPartyCopyrightInfo,0x180159388,1,support:bool
0x180193AE8,default,CommonThirdPartyCopyrightInfoOpenInBrowser,0x180193AD0,1,support:bool
0x180188C00,default,CommonTimeFormat,0x180188B98,1,support:bool
0x180188FE0,default,CommonTpOprDoc,0x180188FB0,1,filter:bool
0x1801BEC50,default,CommonTranslateImage,0x1801BEC08,1,filter:bool
0x1801C0FB0,default,CommonTrialReminderLogo,0x1801C0F80,1,support:bool
0x18016C0D0,default,CommonUpdateExecuteActions,0x18016C040,1,support:bool
0x180177300,default,CommonUpdateNoProxy,0x1801772C8,1,support:bool
0x18015C210,default,CommonUpdateReuseAsProxyPage,0x18015C1D8,1,support:bool
0x18018D7D8,default,CommonUpdateVersionInfo,0x18018D7C0,1,support:bool
0x180195580,default,CommonUrlToClipboard,0x180195548,1,support:bool
0x18019C7C0,default,CommonUseLocalEndUserLicense,0x18019C788,1,support:bool
0x18013F898,default,CommonUseLocalLicense,0x18013F880,1,support:bool
0x180178C30,default,CommonUseLocalLicenseRtf,0x180178C00,1,support:bool
0x1801CFA88,default,CommonUseLocalThirdPartyCPInfo,0x1801CFA70,1,enable:bool
0x1801258B0,default,CommonUserWelcomePage,0x180125860,1,support:bool
0x18014AAC0,default,CommonVipTab,0x18014AA70,1,filter:bool
0x1801C7F20,default,CommonWebViewInfo,0x1801C7EA0,1,value:string
0x18016F4F8,default,CommonWPSAIWritingSuggestEntry,0x18016F4E0,1,filter:bool
0x180179120,default,CommonWpsPicOrTextureFillOnlinePictures,0x1801790F0,1,support:bool
0x1801998B0,default,CompanyAccountPanelHeightAdapt,0x180199880,1,support:bool
0x180145268,default,CompanyCode,0x180145250,1,value:string
0x180155E90,default,companyId,0x180155E30,1,value:string
0x18016A6C0,default,CompanyIdFromLoginCache,0x18016A658,1,support:bool
0x180133658,default,CompanyLoginGuideCustomDlg,0x180133640,1,support:bool
0x180177AF0,default,CompanyLoginGuideDlg,0x180177AC0,1,support:bool
0x18018B330,default,CompanyNavOemReporter,0x18018B2C8,1,support:bool
0x18014B390,default,CompanyPromoPolicyConfigToReg,0x18014B358,1,support:bool
0x1801375A0,default,CompanyPurchaseProcedure,0x180137588,1,support:bool
0x180195E00,default,CompanyStartupSplashRegMuiCache,0x180195DC8,1,support:bool
0x180150650,default,CompanyVersionID,0x180150618,1,value:int
0x180182270,default,CompanyVipCloudSpaceFullBubble,0x1801821F8,1,support:bool
0x1801C63F0,default,CompareDoc,0x1801C63A0,1,filter:bool
0x1801C7940,default,CompareMenuEntry,0x1801C7910,1,filter:bool
0x180179760,default,CompatibleOptionCheck,0x180179728,1,value:string
0x18014B710,default,ComplexLayoutCached,0x18014B6B8,1,support:bool
0x18015CDE0,default,ComponentAboutCompanyProductInfo,0x18015CDA8,1,support:bool
0x180155470,default,ComponentCloudShareForRightTopDark,0x1801553C8,1,support:bool
0x180149700,default,ComposeAssistControl,0x1801496B8,1,filter:bool
0x180120DA0,default,CompressPictures,0x180120D88,1,filter:bool
0x180195720,default,ConfidentialityLevelKeyWord,0x1801956B0,2,autoShowDlg:bool;checkConfig:int
0x18013DDE0,default,ConfidentialityLevelKeyWordAutoCheck,0x18013DDA8,1,value:int
0x18019A7D0,default,ConfirmMB,0x18019A790,1,filter:bool
0x18012B680,default,ConfirmRuntimeSettings,0x18012B648,1,support:bool
0x1801A2C48,default,ContactCardLocal,0x1801A2C30,1,support:bool
0x1801AF708,default,ContinueSetup,0x1801AF6F0,1,value:string
0x18018A710,default,ContinueUpdate,0x18018A6D8,1,support:bool
0x180148BB0,default,ControlCheckFailDlg,0x180148B58,1,button:string
0x18016D5C0,default,ControlDropdownWidgetFeature,0x18016D578,1,support:bool
0x180197F40,default,ControlMapping,0x180197F28,1,support:bool
0x180159FF0,default,ControlTitleFeedback,0x180159E70,1,ksourl:string
0x1801A6110,default,ConvertPDF2Photo,0x1801A60E0,1,filter:bool
0x180163FD0,default,ConvertPhoto2PDF,0x180163F70,1,filter:bool
0x180147300,default,ConvertUseWPSTips,0x180147298,2,filter:bool;support:bool
0x18019E460,default,CooperateAreaWithoutSyncAssistant,0x18019E428,1,support:bool
0x1801A16F8,default,CooperationIntranetV7,0x1801A16E0,1,support:bool
0x180169D68,default,CooperationSyncAssist,0x180169D48,1,force:bool
0x1801711B0,default,CoopRevision,0x180171158,1,support:bool
0x1801322D0,default,CopiedOemFileExceptExternals,0x1801322A0,1,support:bool
0x180124530,default,CopilotEntryMgrControl,0x180124518,1,support:bool
0x1801A1CC8,default,CopilotSetting,0x1801A1C50,4,customIcon:bool;xaIcon:bool;xaLinks:bool;xaSettingConfig:bool
0x1801A0D50,default,CopyAcceptedEULAFromX86Reg,0x1801A0D08,1,support:bool
0x1801A3190,default,CopyPasteHelpLink,0x1801A2CD8,1,url:string
0x18018E7A0,default,CopyPasteHelpLinkWpp,0x18018E708,1,url:string
0x180126BB0,default,CopyrightNoticeCompanyAll,0x180126B90,1,name:string
0x1801CAD50,default,CopyrightVersion,0x1801CAD08,1,value:string
0x180177A90,default,CopySecurity,0x180177A58,2,key:string;value:int
0x180174490,default,CoreEncryption,0x180174438,1,support:bool
0x180156400,default,COWPSServer,0x1801563C0,1,url:string
0x18018DA00,default,CrashFeedBack,0x18018D9C8,1,support:bool
0x1801BDD60,default,CrashHandlerConfig,0x1801BDCF8,1,email:string
0x1801881F0,default,CrashReport,0x180188190,3,support:bool;type:string;useApm:bool
0x180187090,default,CrashReportApm,0x180187048,1,support:bool
0x1801C46E0,default,CRCIgnoreFileListWithoutVBA,0x1801C4698,1,support:bool
0x18017FCE8,default,CreateDesktopShortcut,0x18017FCD0,1,value:string
0x1801AB118,default,CreateEnterpriseEntry,0x1801AB100,1,support:bool
0x18014D0C8,default,CreateEnterpriseURL,0x18014D0B0,1,url:string
0x1801906D0,default,CreateFilePanelCheckLogin,0x180190660,1,support:bool
0x180154B18,default,CreateFilePanelCreateBlankDoc,0x180154B00,1,support:bool
0x18012D9F8,default,CreateFilePanelDefaultCfg,0x18012D9E0,1,support:bool
0x1801731B0,default,CreateFilePanelNewPdf,0x180173180,1,support:bool
0x180188620,default,CreatePhotoDesktopShortcut,0x1801885A8,1,support:bool
0x1801913A0,default,CreateShowTimeDesktopShortcut,0x180191388,1,support:bool
0x1801A7860,default,CrossTerminalPanel,0x1801A7818,2,checkOnlineParams:bool;support:bool
0x18016EFD0,default,CrossTerminalPanelOemConfig,0x18016EFB8,1,support:bool
0x180135410,default,CrossTerminalPanelOnlineParamConfig,0x1801353E0,1,support:bool
0x180154300,default,CurUserPermission,0x1801542D0,1,filter:bool
0x180189370,default,CustomAnimation,0x1801892F0,1,filter:bool
0x180179068,default,CustomAutoNomInfoSvr,0x180179050,1,value:string
0x1801919A0,default,CustomBrandedProduct,0x180191830,8,category:string;curVersionName:string;customTitle:bool;startCmdParam:string;startMenuAppend:string;support:bool;upgradeVersionName:string;wpsofficelogo2023:string
0x180134A90,default,CustomBrandLogo,0x1801349E0,3,BrandKingsoft_en:string;BrandWPSOffice_en:string;support:bool
0x1801C3610,default,CustomColor,0x1801C35D8,1,support:bool
0x18015D5F0,default,CustomDestList,0x18015D5B0,1,support:bool
0x18013C6F0,default,CustomDriveDisplay,0x18013C6C0,1,support:bool
0x18015CBA8,default,CustomFileAsso,0x18015CB90,1,value:string
0x180196F60,default,CustomIconName,0x180196ED0,3,helplogo:string;support:bool;wpslogo:string
0x1801BF610,default,CustomIconWidth,0x1801BF510,6,promeBrandLogo:int;promeFatTabPositiveOffset:int;startPageIcon:int;support:bool;wpslogo:int;wpslogoLabel:int
0x1801401C8,default,CustomInstitution,0x1801401B0,1,support:bool
0x180132C00,default,CustomizedLoginPage,0x180132BD0,1,support:bool
0x1801444C0,default,CustomizeUpdateMode,0x1801444A8,1,value:string
0x1801AC3F0,default,CustomLogin,0x1801AC3D8,1,support:bool
0x180156530,default,CustomMainwindowCaption,0x1801564D0,1,value:string
0x1801B1E78,default,CustomMainwindowIcon,0x1801B1E48,2,support:bool;version:string
0x18013AF90,default,CustomPlatform,0x18013AF50,1,value:int
0x18012CC60,default,CustomShortcuts,0x18012CC48,1,support:bool
0x18016CC30,default,CustomSnActiveVersion,0x18016CC00,2,support:bool;version:string
0x1801789C8,default,CustomTemplate,0x1801789B0,1,support:bool
0x180146790,default,CustomThemeFont,0x180146760,1,filter:bool
